epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,27,9.952299,81.48148148148148,7.407407407407407,11.11111111111111,0.0,9.322624,0.9539258,10.27655,0.0,0,0
1,35,16.950762,77.14285714285714,11.428571428571429,11.428571428571429,0.0,14.342346,2.571329,16.913675,0.0,0,0
2,39,21.203632,84.61538461538461,7.6923076923076925,7.6923076923076925,0.0,9.720739,2.0367694,11.757509,0.0,0,0
3,39,21.453232,87.17948717948718,5.128205128205129,7.6923076923076925,0.0,7.6865034,2.3377447,10.024248,0.0,0,0
4,38,19.89978,73.6842105263158,18.42105263157895,7.894736842105263,0.0,11.490699,2.0641255,13.554825,0.0,0,0
5,23,5.932379,82.6086956521739,4.3478260869565215,13.043478260869565,0.0,10.40783,2.4834454,12.891275,0.0,0,0
6,27,9.418316,74.07407407407408,11.11111111111111,14.814814814814815,0.0,12.734091,2.1960914,14.930182,0.0,0,0
7,28,10.265753,64.28571428571429,25.0,10.714285714285714,0.0,13.024684,2.0850866,15.109771,0.0,0,0
8,39,19.540989,71.7948717948718,7.6923076923076925,20.512820512820515,0.0,16.602852,3.9931245,20.595976,0.0,0,0
9,43,24.511097,72.09302325581395,18.6046511627907,9.30232558139535,0.0,11.878172,2.14781,14.025982,0.0,0,0
10,34,16.188347,73.52941176470588,14.705882352941176,11.764705882352942,0.0,11.306344,0.98495346,12.291298,0.0,0,0
11,26,8.655212,73.07692307692308,7.6923076923076925,7.6923076923076925,11.538461538461538,13.164156,3.7387645,16.90292,0.0,0,0
12,46,28.274906,84.78260869565217,6.521739130434782,8.695652173913043,0.0,8.312799,1.442135,9.754934,0.0,0,0
13,23,5.8764744,78.26086956521739,8.695652173913043,13.043478260869565,0.0,12.454894,1.1243739,13.5792675,0.0,0,0
14,32,14.452206,81.25,6.25,12.5,0.0,10.512322,2.071556,12.5838785,0.0,0,0
15,37,18.23608,64.86486486486487,13.513513513513514,21.62162162162162,0.0,13.638621,2.449999,16.088621,0.0,0,0
16,39,21.093536,79.48717948717949,7.6923076923076925,12.820512820512821,0.0,10.998295,1.4335642,12.431859,0.0,0,0
17,38,20.01218,73.6842105263158,18.42105263157895,7.894736842105263,0.0,11.112629,2.6854029,13.798032,0.0,0,0
18,47,28.032463,78.72340425531915,4.25531914893617,17.02127659574468,0.0,16.266502,1.4484506,17.714952,0.0,0,0
