epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,46,27.24635,67.3913043478261,26.08695652173913,6.521739130434782,0.0,10.596526,2.2942555,12.890781,0.0,0,0
1,40,21.500141,70.0,17.5,12.5,0.0,12.729964,2.199473,14.929438,0.0,0,0
2,30,12.509386,76.66666666666667,10.0,13.333333333333334,0.0,10.193357,0.3088007,10.502158,0.0,0,0
3,28,10.491081,78.57142857142857,7.142857142857143,14.285714285714286,0.0,13.40285,1.7613478,15.164198,0.0,0,0
4,26,8.526745,80.76923076923077,3.8461538461538463,15.384615384615385,0.0,14.408241,2.585546,16.993788,0.0,0,0
5,40,22.22706,82.5,10.0,7.5,0.0,10.689894,1.8485727,12.538466,0.0,0,0
6,30,12.623405,83.33333333333333,6.666666666666667,10.0,0.0,10.24851,2.019444,12.267954,0.0,0,0
7,37,19.004974,81.08108108108108,8.108108108108109,8.108108108108109,2.7027027027027026,12.192794,3.9800084,16.172802,0.0,0,0
8,38,20.188625,81.57894736842105,7.894736842105263,10.526315789473685,0.0,13.458799,1.2842693,14.743069,0.0,0,0
9,33,14.396326,60.60606060606061,21.21212121212121,12.121212121212121,6.0606060606060606,14.6796665,4.346633,19.026299,0.0,0,0
10,29,11.585121,79.3103448275862,10.344827586206897,10.344827586206897,0.0,13.645225,1.6399475,15.285172,0.0,0,0
11,24,6.680515,79.16666666666667,8.333333333333334,12.5,0.0,13.175235,2.7378366,15.913072,0.0,0,0
12,30,12.627279,76.66666666666667,13.333333333333334,10.0,0.0,9.9319935,2.2721996,12.204193,0.0,0,0
13,37,18.894642,78.37837837837837,8.108108108108109,13.513513513513514,0.0,13.407514,2.159818,15.567331,0.0,0,0
14,29,11.230816,75.86206896551724,6.896551724137931,17.24137931034483,0.0,14.009516,2.056575,16.066092,0.0,0,0
15,26,7.5360966,65.38461538461539,7.6923076923076925,26.923076923076923,0.0,19.849434,2.0324397,21.881874,0.0,0,0
16,30,12.189667,80.0,6.666666666666667,13.333333333333334,0.0,11.19762,2.8556745,14.053295,0.0,0,0
17,25,7.4981766,76.0,12.0,12.0,0.0,13.603296,2.7621684,16.365465,0.0,0,0
18,36,17.93549,75.0,8.333333333333334,16.666666666666668,0.0,10.831383,1.0482484,11.879631,0.0,0,0
