epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,32,14.309139,71.875,15.625,12.5,0.0,11.831627,1.118398,12.950025,0.0,0,0
1,46,27.855396,84.78260869565217,4.3478260869565215,10.869565217391305,0.0,13.4785,1.9709479,15.449449,0.0,0,0
2,28,10.420309,71.42857142857143,21.428571428571427,7.142857142857143,0.0,11.663472,2.3429027,14.006374,0.0,0,0
3,35,16.93714,74.28571428571429,5.714285714285714,20.0,0.0,15.685701,1.1800616,16.865763,0.0,0,0
4,46,27.464779,80.43478260869566,10.869565217391305,8.695652173913043,0.0,9.872581,2.4841313,12.356712,0.0,0,0
5,31,13.238615,70.96774193548387,19.35483870967742,9.67741935483871,0.0,14.269821,1.5967603,15.866581,0.0,0,0
6,30,12.549042,86.66666666666667,3.3333333333333335,10.0,0.0,12.23962,3.4793272,15.718947,0.0,0,0
7,25,8.2118,88.0,4.0,8.0,0.0,10.356544,1.4857687,11.842312,0.0,0,0
8,32,14.596017,81.25,9.375,9.375,0.0,11.435939,2.0648074,13.500746,0.0,0,0
9,28,10.741386,85.71428571428571,3.5714285714285716,10.714285714285714,0.0,11.932651,2.4817638,14.414414,0.0,0,0
10,28,10.257874,67.85714285714286,17.857142857142858,14.285714285714286,0.0,12.829758,2.2370994,15.066857,0.0,0,0
11,27,9.231567,74.07407407407408,11.11111111111111,14.814814814814815,0.0,15.836667,2.5468853,18.383553,0.0,0,0
12,31,12.307226,64.51612903225806,9.67741935483871,25.806451612903224,0.0,15.939461,3.487217,19.426678,0.0,0,0
13,35,17.359722,77.14285714285714,14.285714285714286,8.571428571428571,0.0,10.424697,1.2996813,11.724379,0.0,0,0
14,30,12.730265,83.33333333333333,6.666666666666667,10.0,0.0,13.18584,1.6625774,14.848417,0.0,0,0
15,31,13.224354,74.19354838709677,12.903225806451612,12.903225806451612,0.0,12.542936,1.7206516,14.263588,0.0,0,0
16,44,25.399132,70.45454545454545,13.636363636363637,15.909090909090908,0.0,10.966132,1.7483461,12.7144785,0.0,0,0
17,37,19.32764,78.37837837837837,10.81081081081081,10.81081081081081,0.0,11.608311,1.4194074,13.027718,0.0,0,0
18,45,25.345764,57.77777777777778,26.666666666666668,15.555555555555555,0.0,13.407289,2.3021963,15.709485,0.0,0,0
19,39,21.25573,82.05128205128206,7.6923076923076925,5.128205128205129,5.128205128205129,8.487229,3.0704515,11.557681,0.0,0,0
20,34,16.260487,79.41176470588235,8.823529411764707,11.764705882352942,0.0,12.869914,1.5859383,14.4558525,0.0,0,0
21,24,6.5935316,75.0,8.333333333333334,16.666666666666668,0.0,16.47221,2.0350769,18.507286,0.0,0,0
22,34,16.16864,85.29411764705883,5.882352941176471,8.823529411764707,0.0,11.670213,3.6909325,15.361145,0.0,0,0
23,39,21.1768,74.35897435897436,20.512820512820515,5.128205128205129,0.0,8.94325,2.4656413,11.408891,0.0,0,0
24,31,13.183815,74.19354838709677,12.903225806451612,12.903225806451612,0.0,12.219319,2.171222,14.390541,0.0,0,0
25,43,24.054764,76.74418604651163,6.976744186046512,16.27906976744186,0.0,13.562556,2.6379821,16.200539,0.0,0,0
26,24,6.84434,83.33333333333333,4.166666666666667,12.5,0.0,11.338301,2.880366,14.218667,0.0,0,0
27,43,24.616459,72.09302325581395,23.25581395348837,4.651162790697675,0.0,11.776622,2.1948626,13.971484,0.0,0,0
28,32,14.370476,75.0,12.5,12.5,0.0,12.150282,1.106803,13.257085,0.0,0,0
29,37,17.870102,64.86486486486487,10.81081081081081,24.324324324324323,0.0,13.548771,3.5304277,17.079199,0.0,0,0
30,41,22.069542,68.29268292682927,17.073170731707318,14.634146341463415,0.0,13.734354,2.6861286,16.420483,0.0,0,0
31,40,21.6788,80.0,7.5,12.5,0.0,10.302572,1.9482222,12.250794,0.0,0,0
32,27,8.71254,48.148148148148145,7.407407407407407,14.814814814814815,29.62962962962963,14.945321,6.4019237,21.347244,0.0,0,0
33,42,24.284119,83.33333333333333,9.523809523809524,7.142857142857143,0.0,8.487666,1.815797,10.303463,0.0,0,0
34,33,15.447411,78.78787878787878,12.121212121212121,9.090909090909092,0.0,11.381866,1.7912829,13.173149,0.0,0,0
35,40,21.047422,70.0,10.0,20.0,0.0,12.730424,2.3827493,15.1131735,0.0,0,0
36,46,28.101147,86.95652173913044,4.3478260869565215,8.695652173913043,0.0,7.339524,2.3563817,9.695906,0.0,0,0
37,42,23.269741,73.80952380952381,7.142857142857143,19.047619047619047,0.0,11.961413,1.3157891,13.277203,0.0,0,0
38,26,8.493444,76.92307692307692,11.538461538461538,11.538461538461538,0.0,12.883958,2.4408555,15.324814,0.0,0,0
39,35,17.231274,82.85714285714286,8.571428571428571,8.571428571428571,0.0,10.907358,2.9657125,13.873071,0.0,0,0
40,38,19.063278,71.05263157894737,7.894736842105263,21.05263157894737,0.0,12.56799,2.11221,14.680201,0.0,0,0
41,48,28.90235,77.08333333333333,4.166666666666667,18.75,0.0,18.446722,2.601796,21.048517,0.0,0,0
42,37,18.98729,81.08108108108108,8.108108108108109,10.81081081081081,0.0,11.385794,2.7236195,14.109413,0.0,0,0
43,26,7.7453213,61.53846153846154,7.6923076923076925,30.76923076923077,0.0,17.749166,1.1080276,18.857195,0.0,0,0
44,38,20.030022,78.94736842105263,5.2631578947368425,15.789473684210526,0.0,13.659568,0.7520355,14.411603,0.0,0,0
45,33,15.046497,75.75757575757575,6.0606060606060606,18.181818181818183,0.0,15.311791,1.7198795,17.031672,0.0,0,0
46,35,17.62119,85.71428571428571,5.714285714285714,8.571428571428571,0.0,11.819064,1.9167295,13.735794,0.0,0,0
47,45,26.912796,77.77777777777777,15.555555555555555,6.666666666666667,0.0,9.807846,2.3255925,12.133438,0.0,0,0
48,47,29.128544,85.1063829787234,8.51063829787234,6.382978723404255,0.0,6.704965,2.6193774,9.324343,0.0,0,0
49,55,36.75918,89.0909090909091,3.6363636363636362,7.2727272727272725,0.0,6.7901945,2.1045487,8.894743,0.0,0,0
50,44,23.929993,59.09090909090909,11.363636363636363,29.545454545454547,0.0,16.324125,1.1424888,17.466614,0.0,0,0
51,27,9.413904,77.77777777777777,7.407407407407407,14.814814814814815,0.0,12.868185,3.3380494,16.206234,0.0,0,0
52,53,34.78278,92.45283018867924,1.8867924528301887,5.660377358490566,0.0,11.663891,3.131098,14.794989,0.0,0,0
53,38,19.994453,76.3157894736842,13.157894736842104,10.526315789473685,0.0,11.330791,1.7349186,13.06571,0.0,0,0
54,40,21.050291,72.5,7.5,20.0,0.0,12.818851,0.73139864,13.55025,0.0,0,0
55,50,32.28981,90.0,6.0,4.0,0.0,5.783973,1.5699638,7.353937,0.0,0,0
56,51,31.33493,74.50980392156863,5.882352941176471,19.607843137254903,0.0,12.313827,1.6716156,13.985442,0.0,0,0
57,52,31.774307,76.92307692307692,3.8461538461538463,19.23076923076923,0.0,15.1166315,2.5472739,17.663906,0.0,0,0
58,41,22.159302,65.85365853658537,4.878048780487805,17.073170731707318,12.195121951219512,13.167288,3.2702851,16.437572,0.0,0,0
59,33,15.019381,72.72727272727273,12.121212121212121,9.090909090909092,6.0606060606060606,11.460158,3.9072225,15.367381,0.0,0,0
60,43,24.285553,69.76744186046511,13.953488372093023,16.27906976744186,0.0,12.010454,2.603919,14.614373,0.0,0,0
61,40,22.325548,85.0,7.5,7.5,0.0,10.334644,1.6752528,12.009897,0.0,0,0
62,58,38.860634,74.13793103448276,15.517241379310345,10.344827586206897,0.0,10.2217,0.9570011,11.1787,0.0,0,0
63,50,31.881538,90.0,4.0,6.0,0.0,7.693949,1.834854,9.528803,0.0,0,0
64,43,25.07101,65.11627906976744,30.232558139534884,4.651162790697675,0.0,10.571043,0.8513059,11.422349,0.0,0,0
65,46,28.070961,78.26086956521739,15.217391304347826,6.521739130434782,0.0,11.30613,1.337983,12.644114,0.0,0,0
66,32,14.739349,78.125,12.5,9.375,0.0,8.445957,0.28681347,8.732771,0.0,0,0
67,54,32.911106,64.81481481481481,14.814814814814815,20.37037037037037,0.0,14.166265,2.6447191,16.810984,0.0,0,0
68,52,32.415203,73.07692307692308,9.615384615384615,17.307692307692307,0.0,12.227167,1.8031386,14.030306,0.0,0,0
69,56,38.42569,91.07142857142857,3.5714285714285716,5.357142857142857,0.0,7.8140244,1.0908574,8.9048815,0.0,0,0
70,58,37.432903,75.86206896551724,3.4482758620689653,20.689655172413794,0.0,13.181171,1.4492917,14.630463,0.0,0,0
71,37,19.126251,78.37837837837837,2.7027027027027026,5.405405405405405,13.513513513513514,9.970367,4.848094,14.818461,0.0,0,0
