epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,34,15.1015415,64.70588235294117,11.764705882352942,23.529411764705884,0.0,16.696814,2.5912638,19.288078,0.0,0,0
1,31,12.527246,74.19354838709677,6.451612903225806,19.35483870967742,0.0,13.75524,4.9387894,18.69403,0.0,0,0
2,30,12.690113,86.66666666666667,3.3333333333333335,10.0,0.0,11.561993,2.2074132,13.769405,0.0,0,0
3,30,12.504608,80.0,6.666666666666667,13.333333333333334,0.0,13.783243,1.858342,15.641585,0.0,0,0
4,33,15.2265,81.81818181818181,3.0303030303030303,15.151515151515152,0.0,14.404846,2.5217085,16.926556,0.0,0,0
5,40,21.581383,72.5,17.5,10.0,0.0,11.994506,2.9107864,14.9052925,0.0,0,0
6,29,10.92395,68.96551724137932,13.793103448275861,17.24137931034483,0.0,14.291764,2.176564,16.468328,0.0,0,0
7,34,16.966982,85.29411764705883,8.823529411764707,5.882352941176471,0.0,8.487828,0.6841232,9.171951,0.0,0,0
8,42,24.30083,83.33333333333333,7.142857142857143,9.523809523809524,0.0,11.369385,1.388531,12.7579155,0.0,0,0
9,32,14.239661,78.125,6.25,15.625,0.0,14.837291,1.7347672,16.572058,0.0,0,0
10,29,12.0830765,86.20689655172414,6.896551724137931,6.896551724137931,0.0,8.519279,1.5273579,10.046637,0.0,0,0
11,47,26.940151,68.08510638297872,4.25531914893617,27.659574468085108,0.0,14.882355,2.0915692,16.973925,0.0,0,0
12,38,19.033985,71.05263157894737,7.894736842105263,21.05263157894737,0.0,16.444824,2.6232085,19.068033,0.0,0,0
13,37,18.979057,83.78378378378379,8.108108108108109,8.108108108108109,0.0,13.46452,3.9091299,17.37365,0.0,0,0
14,32,14.002685,78.125,9.375,12.5,0.0,13.869317,3.5699058,17.439222,0.0,0,0
15,35,17.462025,82.85714285714286,11.428571428571429,5.714285714285714,0.0,10.179326,2.7085662,12.887892,0.0,0,0
16,35,16.960033,77.14285714285714,5.714285714285714,11.428571428571429,5.714285714285714,13.394749,3.5372093,16.931957,0.0,0,0
17,57,34.61532,59.64912280701754,7.017543859649122,33.333333333333336,0.0,19.689646,1.8508117,21.540457,0.0,0,0
18,22,4.9689217,77.27272727272727,13.636363636363637,9.090909090909092,0.0,10.898202,1.9093404,12.807543,0.0,0,0
19,32,14.4657,81.25,6.25,12.5,0.0,14.760528,1.3612812,16.121809,0.0,0,0
20,34,16.013752,76.47058823529412,8.823529411764707,14.705882352941176,0.0,9.34154,1.2526926,10.594233,0.0,0,0
21,32,14.528114,84.375,6.25,9.375,0.0,14.720128,2.2970903,17.017218,0.0,0,0
22,50,30.8852,66.0,26.0,8.0,0.0,10.598522,2.007766,12.606288,0.0,0,0
23,40,22.526478,87.5,2.5,10.0,0.0,14.932544,1.1853688,16.117912,0.0,0,0
24,42,23.536266,76.19047619047619,11.904761904761905,11.904761904761905,0.0,13.28226,2.32379,15.6060505,0.0,0,0
25,33,15.32246,75.75757575757575,12.121212121212121,12.121212121212121,0.0,12.694636,1.4812708,14.175907,0.0,0,0
26,32,14.313203,81.25,6.25,12.5,0.0,12.901386,2.0566456,14.958032,0.0,0,0
27,36,18.418499,83.33333333333333,8.333333333333334,8.333333333333334,0.0,10.30213,1.9875329,12.289662,0.0,0,0
28,26,8.93804,80.76923076923077,7.6923076923076925,11.538461538461538,0.0,10.340329,1.4470761,11.787405,0.0,0,0
29,37,18.607967,72.97297297297297,16.216216216216218,10.81081081081081,0.0,13.093353,3.1646657,16.258018,0.0,0,0
30,33,15.301174,81.81818181818181,6.0606060606060606,12.121212121212121,0.0,14.404376,2.2522013,16.656578,0.0,0,0
31,32,14.519255,81.25,6.25,12.5,0.0,12.834956,1.6090167,14.443973,0.0,0,0
32,42,23.531094,78.57142857142857,7.142857142857143,14.285714285714286,0.0,16.181618,1.5644562,17.746075,0.0,0,0
33,30,12.461763,80.0,3.3333333333333335,16.666666666666668,0.0,13.056446,1.3065939,14.36304,0.0,0,0
34,30,12.132935,80.0,10.0,10.0,0.0,11.747603,4.2407675,15.988371,0.0,0,0
35,48,29.3552,79.16666666666667,8.333333333333334,12.5,0.0,9.561074,2.7616482,12.322722,0.0,0,0
36,40,22.2435,77.5,15.0,7.5,0.0,9.217455,1.3986061,10.616061,0.0,0,0
37,39,20.184753,69.23076923076923,12.820512820512821,17.94871794871795,0.0,16.47423,1.7963092,18.270538,0.0,0,0
38,41,22.76847,80.48780487804878,7.317073170731708,12.195121951219512,0.0,10.499733,2.0372367,12.53697,0.0,0,0
39,62,41.68191,66.12903225806451,25.806451612903224,8.064516129032258,0.0,10.218822,2.7742498,12.993072,0.0,0,0
40,33,15.194239,69.6969696969697,21.21212121212121,9.090909090909092,0.0,11.167061,1.8027725,12.969833,0.0,0,0
41,32,14.404226,68.75,25.0,6.25,0.0,11.473746,1.505318,12.979064,0.0,0,0
42,47,27.612564,68.08510638297872,10.638297872340425,21.27659574468085,0.0,11.752827,1.4226639,13.17549,0.0,0,0
43,53,34.021503,73.58490566037736,18.867924528301888,7.547169811320755,0.0,11.781526,2.1640549,13.9455805,0.0,0,0
44,35,16.728682,71.42857142857143,17.142857142857142,11.428571428571429,0.0,12.716458,2.1364536,14.852912,0.0,0,0
45,31,13.130358,80.64516129032258,6.451612903225806,12.903225806451612,0.0,11.476832,3.7878556,15.2646885,0.0,0,0
46,35,16.545902,71.42857142857143,11.428571428571429,17.142857142857142,0.0,13.150877,2.6578324,15.808709,0.0,0,0
47,51,30.95171,70.58823529411765,13.72549019607843,15.686274509803921,0.0,14.387287,3.6120698,17.999357,0.0,0,0
48,43,24.60149,76.74418604651163,16.27906976744186,6.976744186046512,0.0,11.692978,3.0441508,14.737129,0.0,0,0
49,29,11.156029,68.96551724137932,13.793103448275861,17.24137931034483,0.0,11.393848,0.42642817,11.820276,0.0,0,0
50,43,22.654377,62.7906976744186,6.976744186046512,30.232558139534884,0.0,19.006733,1.7691962,20.775928,0.0,0,0
51,55,37.66559,94.54545454545455,1.8181818181818181,3.6363636363636362,0.0,3.825651,2.4386363,6.264287,0.0,0,0
52,33,14.706673,72.72727272727273,15.151515151515152,12.121212121212121,0.0,14.444547,3.4311664,17.875713,0.0,0,0
53,39,20.700508,74.35897435897436,15.384615384615385,10.256410256410257,0.0,11.03674,2.4893243,13.526065,0.0,0,0
54,53,34.64636,77.35849056603773,16.9811320754717,5.660377358490566,0.0,8.315899,1.8813558,10.197254,0.0,0,0
55,26,8.25968,65.38461538461539,19.23076923076923,15.384615384615385,0.0,14.900921,1.417832,16.318752,0.0,0,0
56,44,25.537868,79.54545454545455,2.272727272727273,9.090909090909092,9.090909090909092,10.886047,4.3629837,15.249031,0.0,0,0
57,30,12.671032,80.0,10.0,10.0,0.0,10.519576,1.4847496,12.004326,0.0,0,0
58,29,10.896723,62.06896551724138,20.689655172413794,17.24137931034483,0.0,13.643675,0.24104585,13.884721,0.0,0,0
59,40,22.69775,85.0,7.5,7.5,0.0,8.166185,1.2467015,9.412887,0.0,0,0
60,50,30.96865,72.0,12.0,16.0,0.0,14.121438,1.5389469,15.660385,0.0,0,0
61,63,43.678802,84.12698412698413,7.936507936507937,7.936507936507937,0.0,8.421923,3.246717,11.66864,0.0,0,0
62,62,40.225,66.12903225806451,11.290322580645162,22.580645161290324,0.0,19.991364,2.65631,22.647675,0.0,0,0
63,45,27.212006,91.11111111111111,4.444444444444445,4.444444444444445,0.0,7.9077177,2.9456277,10.853346,0.0,0,0
64,39,21.41763,87.17948717948718,5.128205128205129,7.6923076923076925,0.0,12.259189,2.1855967,14.444785,0.0,0,0
65,50,31.177635,74.0,12.0,14.0,0.0,10.939844,1.0349041,11.974749,0.0,0,0
66,43,23.833801,69.76744186046511,11.627906976744185,18.6046511627907,0.0,16.105444,1.338122,17.443565,0.0,0,0
67,52,32.693176,67.3076923076923,19.23076923076923,13.461538461538462,0.0,12.164824,1.6104913,13.775314,0.0,0,0
68,39,20.782951,71.7948717948718,17.94871794871795,10.256410256410257,0.0,11.265071,1.8152944,13.080365,0.0,0,0
69,63,41.270695,58.73015873015873,20.634920634920636,20.634920634920636,0.0,13.407857,2.2185645,15.626421,0.0,0,0
70,62,41.212284,72.58064516129032,4.838709677419355,22.580645161290324,0.0,12.584031,2.4500012,15.034033,0.0,0,0
71,64,44.643593,71.875,18.75,9.375,0.0,9.496861,1.4234039,10.920265,0.0,0,0
72,69,48.15159,82.6086956521739,4.3478260869565215,13.043478260869565,0.0,12.1260395,3.3987272,15.524767,0.0,0,0
73,44,26.095547,84.0909090909091,6.818181818181818,9.090909090909092,0.0,10.042118,1.8380939,11.880212,0.0,0,0
74,37,18.008293,67.56756756756756,8.108108108108109,24.324324324324323,0.0,15.923609,1.0656402,16.989248,0.0,0,0
75,69,50.05407,82.6086956521739,8.695652173913043,8.695652173913043,0.0,9.021363,1.1617352,10.183099,0.0,0,0
76,55,36.31918,76.36363636363636,18.181818181818183,5.454545454545454,0.0,9.351679,1.3441012,10.69578,0.0,0,0
77,39,21.25069,84.61538461538461,7.6923076923076925,7.6923076923076925,0.0,12.443958,2.3597908,14.803749,0.0,0,0
78,48,29.218136,72.91666666666667,20.833333333333332,6.25,0.0,11.31547,2.2395325,13.555002,0.0,0,0
79,44,26.045784,81.81818181818181,6.818181818181818,11.363636363636363,0.0,10.79186,1.5103256,12.302185,0.0,0,0
80,37,19.429855,83.78378378378379,8.108108108108109,8.108108108108109,0.0,9.183529,1.5700985,10.753628,0.0,0,0
81,86,63.409073,59.30232558139535,32.55813953488372,8.13953488372093,0.0,11.563634,2.813044,14.376678,0.0,0,0
82,46,26.107841,69.56521739130434,4.3478260869565215,26.08695652173913,0.0,14.706935,1.5856925,16.292627,0.0,0,0
83,55,36.107376,76.36363636363636,9.090909090909092,14.545454545454545,0.0,12.8269615,1.0091932,13.836155,0.0,0,0
84,66,46.52167,83.33333333333333,3.0303030303030303,7.575757575757576,6.0606060606060606,7.7925076,3.978834,11.771341,0.0,0,0
85,57,37.606533,71.9298245614035,17.54385964912281,10.526315789473685,0.0,11.003331,1.3686955,12.372026,0.0,0,0
86,63,43.134487,77.77777777777777,12.698412698412698,9.523809523809524,0.0,14.672406,3.0489552,17.721361,0.0,0,0
87,60,37.56585,58.333333333333336,8.333333333333334,33.333333333333336,0.0,14.749599,1.1593224,15.908922,0.0,0,0
88,43,24.057255,72.09302325581395,9.30232558139535,18.6046511627907,0.0,13.122333,2.0777354,15.2000675,0.0,0,0
89,56,37.001484,83.92857142857143,3.5714285714285716,12.5,0.0,13.378573,2.2623038,15.640877,0.0,0,0
90,35,15.827549,62.857142857142854,8.571428571428571,20.0,8.571428571428571,17.400112,4.046351,21.446463,0.0,0,0
91,67,47.092567,80.59701492537313,4.477611940298507,8.955223880597014,5.970149253731344,8.5342865,4.043404,12.57769,0.0,0,0
92,65,43.832066,72.3076923076923,6.153846153846154,21.53846153846154,0.0,12.704363,3.0236835,15.728046,0.0,0,0
