epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,34,17.098774,91.17647058823529,2.9411764705882355,5.882352941176471,0.0,5.542532,0.9142209,6.456753,0.0,0,0
1,33,15.344553,84.84848484848484,6.0606060606060606,9.090909090909092,0.0,8.58601,2.8947673,11.480778,0.0,0,0
2,37,19.038654,75.67567567567568,13.513513513513514,10.81081081081081,0.0,11.2570915,1.6635462,12.920638,0.0,0,0
3,30,12.046396,73.33333333333333,13.333333333333334,13.333333333333334,0.0,14.4005575,2.720831,17.121387,0.0,0,0
4,40,21.475021,67.5,15.0,17.5,0.0,10.967778,0.38618678,11.353965,0.0,0,0
5,46,26.217545,69.56521739130434,6.521739130434782,23.91304347826087,0.0,15.78095,1.7049274,17.485878,0.0,0,0
6,47,29.24187,80.85106382978724,14.893617021276595,4.25531914893617,0.0,9.17918,1.6792575,10.858438,0.0,0,0
7,33,15.607792,81.81818181818181,9.090909090909092,9.090909090909092,0.0,11.13608,1.6289895,12.765069,0.0,0,0
8,36,17.844868,75.0,13.88888888888889,11.11111111111111,0.0,12.695699,1.9882337,14.683932,0.0,0,0
9,22,4.7422733,72.72727272727273,13.636363636363637,13.636363636363637,0.0,12.915566,1.9853042,14.90087,0.0,0,0
10,34,16.680538,88.23529411764706,5.882352941176471,5.882352941176471,0.0,9.76579,2.4041154,12.169906,0.0,0,0
11,36,17.873924,72.22222222222223,16.666666666666668,11.11111111111111,0.0,15.068855,1.8061496,16.875006,0.0,0,0
12,35,16.672361,68.57142857142857,17.142857142857142,11.428571428571429,2.857142857142857,12.495217,3.245915,15.741133,0.0,0,0
13,38,20.15157,86.84210526315789,2.6315789473684212,10.526315789473685,0.0,10.567517,2.448586,13.016104,0.0,0,0
14,33,15.511938,81.81818181818181,9.090909090909092,9.090909090909092,0.0,9.343361,1.7558733,11.099235,0.0,0,0
15,48,29.922552,75.0,20.833333333333332,4.166666666666667,0.0,9.978079,0.6537262,10.631805,0.0,0,0
16,31,13.705551,83.87096774193549,6.451612903225806,9.67741935483871,0.0,10.315894,2.2295628,12.545457,0.0,0,0
17,33,14.0288105,60.60606060606061,27.272727272727273,12.121212121212121,0.0,16.36619,3.558849,19.92504,0.0,0,0
18,27,9.470167,74.07407407407408,14.814814814814815,11.11111111111111,0.0,14.597211,2.587366,17.184578,0.0,0,0
19,46,27.434498,73.91304347826087,15.217391304347826,10.869565217391305,0.0,10.509907,1.9049973,12.414904,0.0,0,0
20,42,23.831593,80.95238095238095,9.523809523809524,9.523809523809524,0.0,8.62331,2.9786282,11.601938,0.0,0,0
21,38,20.108463,81.57894736842105,5.2631578947368425,5.2631578947368425,7.894736842105263,8.5297785,3.9167309,12.446509,0.0,0,0
22,31,13.672998,77.41935483870968,12.903225806451612,9.67741935483871,0.0,10.319607,0.38131893,10.700926,0.0,0,0
23,25,7.7465973,72.0,20.0,8.0,0.0,11.007755,2.4141753,13.42193,0.0,0,0
24,25,7.8237095,76.0,12.0,12.0,0.0,11.882034,0.97508657,12.8571205,0.0,0,0
25,51,32.523624,84.31372549019608,5.882352941176471,9.803921568627452,0.0,8.48679,2.356993,10.843782,0.0,0,0
26,41,22.767239,75.60975609756098,4.878048780487805,19.51219512195122,0.0,14.281256,0.7742154,15.055471,0.0,0,0
27,36,18.335964,77.77777777777777,13.88888888888889,8.333333333333334,0.0,12.910551,1.5948749,14.505426,0.0,0,0
28,33,16.027727,90.9090909090909,3.0303030303030303,6.0606060606060606,0.0,6.9048367,2.7011647,9.606001,0.0,0,0
29,30,12.356379,76.66666666666667,6.666666666666667,16.666666666666668,0.0,12.211781,0.5064566,12.718237,0.0,0,0
30,46,27.010723,73.91304347826087,13.043478260869565,13.043478260869565,0.0,13.237852,2.7775922,16.015444,0.0,0,0
31,26,8.554218,73.07692307692308,15.384615384615385,11.538461538461538,0.0,12.610126,2.241687,14.851812,0.0,0,0
32,40,22.218903,87.5,5.0,7.5,0.0,10.618625,2.277599,12.896224,0.0,0,0
33,49,31.111992,81.63265306122449,10.204081632653061,8.16326530612245,0.0,9.572008,1.2229178,10.794926,0.0,0,0
34,29,11.289299,75.86206896551724,6.896551724137931,17.24137931034483,0.0,14.279587,1.4717889,15.751375,0.0,0,0
35,35,17.565327,82.85714285714286,8.571428571428571,8.571428571428571,0.0,11.933342,1.6693369,13.602679,0.0,0,0
36,43,24.891655,83.72093023255815,4.651162790697675,11.627906976744185,0.0,15.761078,2.3610947,18.122173,0.0,0,0
37,39,21.29955,82.05128205128206,5.128205128205129,12.820512820512821,0.0,12.59425,0.74599695,13.340246,0.0,0,0
38,33,14.844679,69.6969696969697,15.151515151515152,15.151515151515152,0.0,13.019021,1.2853354,14.304357,0.0,0,0
39,40,21.945812,80.0,7.5,12.5,0.0,8.952746,1.3130308,10.265778,0.0,0,0
40,34,15.45846,70.58823529411765,8.823529411764707,20.58823529411765,0.0,15.119307,2.7952967,17.914604,0.0,0,0
41,37,19.46231,83.78378378378379,8.108108108108109,8.108108108108109,0.0,11.291036,1.4599508,12.750986,0.0,0,0
42,47,28.286987,70.2127659574468,17.02127659574468,12.76595744680851,0.0,10.350294,1.0291412,11.379436,0.0,0,0
43,38,19.973114,76.3157894736842,15.789473684210526,7.894736842105263,0.0,9.007219,3.3689573,12.376177,0.0,0,0
44,24,6.695917,79.16666666666667,8.333333333333334,12.5,0.0,12.450377,2.4298875,14.880265,0.0,0,0
45,26,9.069307,84.61538461538461,7.6923076923076925,7.6923076923076925,0.0,10.868955,1.8949349,12.763889,0.0,0,0
46,36,18.49965,77.77777777777777,13.88888888888889,8.333333333333334,0.0,9.136289,1.728556,10.864844,0.0,0,0
47,54,33.957844,74.07407407407408,5.555555555555555,20.37037037037037,0.0,13.263458,1.3495994,14.613058,0.0,0,0
48,34,15.8906,73.52941176470588,5.882352941176471,20.58823529411765,0.0,12.926039,0.95420057,13.8802395,0.0,0,0
49,44,25.216156,75.0,11.363636363636363,13.636363636363637,0.0,12.011914,2.3717947,14.383709,0.0,0,0
50,56,37.562996,85.71428571428571,7.142857142857143,7.142857142857143,0.0,7.5388927,2.1388159,9.677709,0.0,0,0
51,33,14.078022,66.66666666666667,9.090909090909092,24.242424242424242,0.0,17.377821,2.9716375,20.349459,0.0,0,0
52,45,23.507004,53.333333333333336,13.333333333333334,33.333333333333336,0.0,18.096106,2.8447917,20.940897,0.0,0,0
53,50,31.004875,78.0,12.0,8.0,2.0,10.591052,3.9407115,14.531763,0.0,0,0
54,46,26.362934,65.21739130434783,17.391304347826086,17.391304347826086,0.0,12.771124,2.9947224,15.765846,0.0,0,0
55,40,21.707708,75.0,15.0,10.0,0.0,15.044279,2.616296,17.660576,0.0,0,0
56,29,11.715727,82.75862068965517,6.896551724137931,10.344827586206897,0.0,10.959397,1.5056733,12.465071,0.0,0,0
57,35,17.517143,80.0,14.285714285714286,5.714285714285714,0.0,7.946711,1.7583845,9.705095,0.0,0,0
58,64,43.902943,79.6875,12.5,7.8125,0.0,9.812142,4.349047,14.16119,0.0,0,0
59,46,27.621933,69.56521739130434,21.73913043478261,8.695652173913043,0.0,9.625157,0.842437,10.467594,0.0,0,0
60,69,49.83766,84.05797101449275,8.695652173913043,2.898550724637681,4.3478260869565215,6.4669056,4.1093435,10.576249,0.0,0,0
61,53,34.474045,86.79245283018868,7.547169811320755,5.660377358490566,0.0,11.26703,3.1970527,14.464083,0.0,0,0
62,31,14.021355,90.3225806451613,3.225806451612903,6.451612903225806,0.0,8.538633,2.104536,10.643169,0.0,0,0
63,48,28.463238,70.83333333333333,12.5,16.666666666666668,0.0,11.656524,2.8239722,14.480495,0.0,0,0
64,36,17.268036,69.44444444444444,8.333333333333334,22.22222222222222,0.0,15.07399,2.2180593,17.29205,0.0,0,0
65,66,45.353348,74.24242424242425,6.0606060606060606,19.696969696969695,0.0,15.417421,1.5005604,16.917982,0.0,0,0
66,56,35.676895,58.92857142857143,30.357142857142858,10.714285714285714,0.0,12.247699,1.9818437,14.229543,0.0,0,0
67,48,30.322594,83.33333333333333,8.333333333333334,8.333333333333334,0.0,13.191608,0.9671702,14.158778,0.0,0,0
68,55,35.3367,70.9090909090909,20.0,9.090909090909092,0.0,12.197646,1.9465365,14.144182,0.0,0,0
69,44,25.22271,79.54545454545455,4.545454545454546,15.909090909090908,0.0,14.597094,2.9369073,17.534,0.0,0,0
70,54,35.43686,85.18518518518519,9.25925925925926,5.555555555555555,0.0,7.7361584,2.8013773,10.537536,0.0,0,0
71,52,33.145916,76.92307692307692,7.6923076923076925,15.384615384615385,0.0,9.625998,1.5764648,11.202462,0.0,0,0
72,44,25.873154,77.27272727272727,15.909090909090908,6.818181818181818,0.0,11.207884,2.522734,13.730618,0.0,0,0
73,49,30.388016,79.59183673469387,10.204081632653061,10.204081632653061,0.0,10.001512,2.0511272,12.052639,0.0,0,0
74,53,34.78482,84.90566037735849,5.660377358490566,9.433962264150944,0.0,8.381419,1.7881937,10.169613,0.0,0,0
75,46,27.727623,78.26086956521739,13.043478260869565,8.695652173913043,0.0,11.616284,2.3394873,13.955771,0.0,0,0
76,62,43.245136,74.19354838709677,20.967741935483872,4.838709677419355,0.0,7.914163,0.8288422,8.743006,0.0,0,0
77,29,11.355471,72.41379310344827,13.793103448275861,13.793103448275861,0.0,14.320566,1.0251336,15.345699,0.0,0,0
78,38,19.90651,78.94736842105263,10.526315789473685,10.526315789473685,0.0,11.311462,2.1644692,13.475931,0.0,0,0
79,42,23.375572,76.19047619047619,4.761904761904762,19.047619047619047,0.0,14.195396,2.3674803,16.562878,0.0,0,0
80,47,28.363552,80.85106382978724,6.382978723404255,12.76595744680851,0.0,11.74982,2.11399,13.86381,0.0,0,0
81,67,46.959133,73.13432835820896,14.925373134328359,11.940298507462687,0.0,9.5503645,1.6385318,11.188896,0.0,0,0
82,66,45.39476,75.75757575757575,10.606060606060606,13.636363636363637,0.0,13.159909,2.848441,16.00835,0.0,0,0
83,38,20.272038,78.94736842105263,13.157894736842104,7.894736842105263,0.0,9.153201,2.307527,11.460728,0.0,0,0
84,39,20.510181,64.1025641025641,25.641025641025642,10.256410256410257,0.0,12.435201,1.9818884,14.417089,0.0,0,0
85,59,39.328648,71.1864406779661,10.169491525423728,18.64406779661017,0.0,13.407256,1.7138773,15.121134,0.0,0,0
86,103,78.541374,60.19417475728155,21.359223300970875,13.592233009708737,4.854368932038835,10.765505,4.5093536,15.274858,0.0,0,0
87,64,43.751804,71.875,14.0625,14.0625,0.0,14.41773,1.641791,16.05952,0.0,0,0
88,81,58.80915,66.66666666666667,17.28395061728395,13.580246913580247,2.4691358024691357,12.915656,2.1044896,15.020145,0.0,0,0
89,88,64.93295,60.22727272727273,22.727272727272727,17.045454545454547,0.0,12.331759,1.6862952,14.018055,0.0,0,0
90,69,49.31392,85.5072463768116,2.898550724637681,11.594202898550725,0.0,9.583486,2.7012875,12.284773,0.0,0,0
91,129,106.943474,81.3953488372093,14.728682170542635,2.3255813953488373,1.550387596899225,6.4757833,2.714289,9.190072,0.0,0,0
92,50,31.0671,80.0,12.0,8.0,0.0,12.384102,3.086896,15.470998,0.0,0,0
93,73,53.342407,82.1917808219178,4.109589041095891,6.8493150684931505,6.8493150684931505,8.122696,3.8970714,12.019768,0.0,0,0
94,75,54.405968,70.66666666666667,21.333333333333332,8.0,0.0,7.5982904,3.9730747,11.571365,0.0,0,0
