policy_grad,value_grad,val_loss,exp_var,true_var,pi_loss,avg_rew
0.13227233,57.05491,3995.0723,0.00043121277,199.18607,-0.0075019607,0.0
0.20261958,248.24207,4292.8843,0.00024164915,202.54602,-0.012469092,0.0
0.25193268,150.1922,4060.8174,0.000979352,196.76685,-0.016892489,0.0
0.20263088,175.73143,3702.543,0.0014099866,176.02788,-0.017703481,0.0
0.23068747,43.32728,3318.1301,0.0033791482,165.9985,-0.008190425,0.0
0.12527211,32.74485,3325.8567,0.0003259629,166.17848,-0.009087012,0.0
0.11772682,46.578766,2819.3748,0.00431166,140.8821,-0.013307072,0.0
0.22525868,23.818142,2846.323,0.00018606483,142.22136,-0.0055785375,0.0
0.10674696,20.32745,2492.915,-0.002009654,124.31621,-0.009287792,0.0
0.11022495,29.96524,2388.2153,-0.00016544461,119.01488,-0.018710556,0.0
0.16730022,24.615767,2479.25,-0.004049486,123.288185,-0.016255857,0.0
0.23849078,20.089878,2361.0413,0.0018136948,118.23218,-0.019427849,0.0
0.12550262,13.181519,2540.4438,0.00299322,127.45276,-0.00630196,0.0
0.32836372,17.384665,2460.0142,0.0025726557,123.28015,-0.010319602,0.0
0.25176987,10.961537,2325.6558,-0.0032686114,115.95805,-0.011070665,0.0
0.21057212,24.65701,2708.0007,-0.0029095889,134.8629,-0.012555855,0.0
0.2309701,322.1712,3222.432,0.033716567,162.26071,-0.014994208,0.0
0.10721872,530.5445,2654.7405,-0.03259057,120.982155,-0.006643146,0.0
0.30936652,16.847378,2046.6252,-0.0013363778,102.163635,-0.007998563,0.0
0.24401598,13.939751,2105.6409,0.0015571952,105.43508,-0.0056579118,0.0
0.15936866,7.984501,2150.5217,0.00043919683,107.645775,-0.005950601,0.0
0.16959307,28.788113,2007.8058,0.00078926387,100.087135,-0.005728738,0.0
0.17991675,10.680307,1818.0264,-0.00018300713,90.89854,-0.008570386,0.0
0.1487282,19.24094,2112.6638,-0.00019887983,105.445724,-0.0051703015,0.0
0.23336513,18.52236,1866.4635,-0.00028982162,93.23455,-0.007945848,0.0
0.23933497,75.63367,2065.096,0.0022002608,101.9991,-0.009294865,0.0
0.18388101,63.736042,1770.1813,0.00040483772,87.221085,-0.0059259175,0.0
0.12251512,38.282963,1800.938,0.0005125612,89.39865,-0.009413719,0.0
0.30061752,11.165666,1557.4164,0.0015267432,77.965195,-0.018022481,0.0
0.11609336,126.405075,2086.0537,0.033853233,107.93495,-0.008821813,0.0
0.20326254,98.14357,1558.2457,0.022577683,78.23658,-0.010735199,0.0
0.30400914,41.16627,1704.0385,-0.0039127646,84.57886,-0.0068649035,0.0
0.31824547,20.850744,1456.3428,0.0053078295,73.12822,-0.029001962,0.0
0.17659321,34.257717,1665.2628,0.0084071485,83.85185,-0.0077520786,0.0
0.16810279,26.50365,1568.7125,0.006257513,78.82842,-0.005523693,0.0
0.14321426,67.94033,1821.191,-0.0010969639,89.61437,-0.008769547,0.0
0.121087864,59.913933,1519.5863,-0.0005067795,73.729836,-0.0068793176,0.0
0.26283747,28.414936,1487.6979,0.0044815303,74.60022,-0.0061143828,0.0
0.13642958,102.52787,1269.048,-0.014266905,62.454956,-0.004867027,0.0
0.36024508,6.584285,1220.4246,0.0024807989,61.174152,-0.016409729,0.0
0.1704423,41.99772,1559.6831,0.0022803962,76.3344,-0.014149943,0.0
0.17871805,42.583748,1177.8785,-0.0011084914,56.78415,-0.0050823884,0.0
0.10660599,35.302975,1063.948,0.0032396794,52.061207,-0.009817584,0.0
0.0981306,26.285624,1071.5618,-0.00038575233,52.756233,-0.0065242574,0.0
0.15644757,7.32825,983.0051,-0.002383542,49.00457,-0.013705158,0.0
0.13390878,85.003136,1117.2594,0.0046848236,48.78226,-0.00971577,0.0
0.13553919,8.647918,940.4629,0.00364995,47.09921,-0.010684026,0.0
0.15340774,7.388938,1218.4482,0.0039290963,61.10546,-0.0046914765,0.0
0.23252973,16.592285,1085.4282,0.0035485388,54.0774,-0.020751439,0.0
0.14827725,11.796762,932.51355,0.0042898594,46.635788,-0.011616337,0.0
0.2416852,19.948833,893.3933,0.0042037694,44.170525,-0.018724848,0.0
0.20816371,13.868283,802.4996,-0.008832609,39.373352,-0.010486533,0.0
0.18449265,13.17953,657.47516,0.0020267933,32.64749,-0.006490447,0.0
0.19759987,11.163514,1006.11194,-0.0032708764,49.916348,-0.007238178,0.0
0.17894271,6.801702,1191.4475,0.0007589221,59.521095,-0.02099916,0.0
0.16612439,13.89387,1044.6238,-0.00023563505,51.71456,-0.015028206,0.0
0.181396,20.929403,1028.6069,0.004953614,50.764473,-0.016223274,0.0
0.078113206,10.847552,1460.9993,0.00062875747,72.882515,-0.01028825,0.0
0.18044499,9.044748,1253.9438,0.00062112807,62.609783,-0.014453631,0.0
0.25295058,38.62677,1028.2205,0.0025676875,48.76239,-0.004906342,0.0
0.36207405,5.9684887,853.2157,-0.0010041356,42.588543,-0.013992509,0.0
0.20065251,3.463963,1047.4646,-0.002666241,52.24877,-0.004846232,0.0
0.24984518,7.7620535,1071.5948,0.0026728003,53.658825,-0.028415516,0.0
0.24705379,21.31387,1177.4646,0.00029183328,58.063103,-0.009499604,0.0
0.24833906,20.747087,1124.3363,9.016693e-05,55.371956,-0.008682635,0.0
0.22055297,3.3639102,868.50116,0.00028704703,43.45095,-0.006641885,0.0
0.24147692,27.843887,901.34503,-0.0016889333,43.79666,-0.008847755,0.0
0.15945768,20.631702,1047.1334,0.0010629356,51.829956,-0.010521416,0.0
0.12020574,11.032699,863.1412,-0.0050262213,42.760803,-0.0050422535,0.0
0.44139442,8.935245,812.0784,0.0013668746,40.568108,-0.014155525,0.0
0.2426413,17.228556,823.02057,-0.0012075991,40.659206,-0.01086796,0.0
0.4197553,4.7395124,742.9193,0.00032075346,37.154472,-0.009868643,0.0
0.27709728,48.000366,853.43207,0.0021056265,38.144596,-0.0071624466,0.0
0.09303947,15.173147,724.53394,8.634031e-05,35.73071,-0.009880338,0.0
0.27945712,4.6038747,725.33093,0.0011516005,36.293003,-0.0021992996,0.0
0.28336143,11.317185,847.67224,0.0008382797,42.08792,-0.010195636,0.0
0.198322,3.8057365,638.9975,0.00052787364,31.94014,-0.004501816,0.0
0.3033871,18.696318,835.88306,-9.444654e-05,40.90763,-0.032644164,0.0
0.21526834,26.65029,875.85187,-0.0025107325,42.284294,-0.00981738,0.0
0.24879046,2.8564713,710.902,-0.000870651,35.525723,-0.0022600642,0.0
0.15326338,7.4321823,744.8284,0.0018503666,37.269093,-0.012208576,0.0
0.15535432,35.1513,876.2367,0.02154481,44.494633,-0.007728179,0.0
0.29220992,18.832813,631.80884,-0.0026367009,31.37998,-0.007764794,0.0
0.25633004,16.3364,805.8815,0.0011453927,39.732872,-0.015216997,0.0
0.27039865,5.916173,621.60486,-0.00015598237,30.998974,-0.011447124,0.0
0.25472707,12.55456,680.7637,-0.00023491979,33.668293,-0.019901477,0.0
0.33857942,16.518164,651.49304,0.0010077625,32.025993,-0.020079017,0.0
0.20662272,6.288701,575.7188,-0.0002942115,28.657013,-0.006829109,0.0
0.20810302,5.9896398,647.3804,0.0006818563,32.312634,-0.0104018375,0.0
0.26682028,22.623726,869.26294,0.00046051145,42.078476,-0.010811463,0.0
0.28654283,21.155474,637.1189,0.023839738,32.1281,-0.019488022,0.0
0.25879997,27.509754,865.32245,0.016256819,43.50351,-0.0033372405,0.0
0.20530625,85.316956,634.7737,0.07642603,34.206806,-0.0075902324,0.0
0.25505573,23.972141,524.41675,-0.0032813966,26.104034,-0.0034709175,0.0
0.16733286,23.27147,707.5128,0.008511382,35.65402,-0.00657264,0.0
0.26623517,55.374855,450.24796,0.03684143,23.203283,-0.009710992,0.0
0.22936451,18.178692,720.7581,0.06254003,37.87565,-0.014371862,0.0
0.22308381,21.036991,480.32935,0.0058950065,24.145874,-0.0083399275,0.0
0.28754836,21.839071,771.1904,0.0048392117,38.34118,-0.033259798,0.0
0.12541814,9.18769,525.4417,-0.0038349987,26.162933,-0.0034778453,0.0
0.22702284,6.623206,530.2,0.0003921807,26.331066,-0.018790748,0.0
0.26781455,13.075647,670.11255,0.001035285,32.854996,-0.011339438,0.0
0.25097266,4.7728844,497.7337,-0.0019203008,24.766382,-0.012717024,0.0
0.13733804,7.6469116,377.38113,0.0005445421,18.548317,-0.014350834,0.0
0.2026346,14.200755,647.94855,0.0005611509,31.092457,-0.0012210296,0.0
0.29317707,15.235605,803.6822,0.0029886842,39.98623,-0.0009070486,0.0
0.17276846,6.595212,502.5388,0.00030892194,24.877377,2.5679823e-05,0.0
0.32227612,6.168831,467.1487,0.0029252083,23.432186,-8.447096e-06,0.0
0.21828923,25.639444,576.794,0.008341488,28.80968,7.683411e-08,0.0
0.26267394,11.611572,504.9972,0.00033274293,24.422058,-2.9522926e-07,0.0
0.16208225,4.3154745,519.3803,0.0016535819,26.005518,-1.44355e-07,0.0
0.18151906,41.07096,987.6604,0.0012707412,38.863564,3.7252903e-08,0.0
0.2686674,79.33843,1494.939,0.00039626658,38.248955,-2.3748726e-07,0.0
0.21474871,61.4829,1577.0203,0.0028592348,54.386375,1.07102096e-07,0.0
0.3415855,81.40133,1253.724,-0.00027956069,21.609447,3.7252903e-08,0.0
0.25081685,83.92677,1709.9731,0.00056910515,41.06555,-6.798655e-07,0.0
0.33854514,79.652084,1639.9806,0.00044961274,41.922684,-7.4738637e-07,0.0
0.23921326,71.58633,1509.2295,0.0011375844,43.422585,-6.717164e-07,0.0
0.24886744,87.66089,1661.4417,-0.00018531084,35.54516,8.009374e-07,0.0
0.11772089,86.49982,1329.3088,0.0005210638,21.540316,1.9557774e-07,0.0
0.3102892,81.09845,1369.7838,0.0026613325,27.587057,-3.585592e-07,0.0
0.14151692,96.34342,1527.2555,-4.7385693e-05,19.724054,-6.495975e-07,0.0
0.30358645,86.31709,1331.3168,0.0023320466,22.346737,5.005859e-07,0.0
0.24600498,80.38631,1199.0059,0.0027123988,20.148514,-2.3050234e-07,0.0
0.2331789,90.50748,1420.449,-0.0011714399,22.29693,-2.188608e-07,0.0
0.11492957,82.93415,1213.3643,0.0008612126,18.465725,1.2805685e-07,0.0
0.30342963,56.666054,1400.0656,0.0016524643,50.09704,2.3515895e-07,0.0
0.19767389,77.609634,1537.0696,0.00084893405,39.34977,1.1990778e-07,0.0
0.20475404,83.716606,1657.4336,0.0009813905,38.420097,3.0267984e-07,0.0
0.22295615,88.13275,1374.4031,0.0010893792,21.927708,7.264316e-07,0.0
0.2209361,76.135376,1390.242,0.004744664,32.26631,-6.7055225e-07,0.0
0.29585487,72.71603,1490.849,0.0023744255,43.32804,5.424954e-07,0.0
0.28899848,82.4881,1274.2906,-8.673966e-05,21.476898,-8.1490725e-08,0.0
0.26559517,60.04605,1724.1876,0.0041947663,62.791138,-8.1490725e-08,0.0
0.24299505,76.86188,1163.7695,-0.00053218007,21.468489,1.3504177e-07,0.0
0.21051674,77.1148,1006.59546,-5.9828162e-05,14.530154,-2.7241185e-07,0.0
0.17888045,72.55421,1399.779,-0.00021356344,38.62561,-3.236346e-07,0.0
0.22680728,76.6607,1076.784,0.00036901236,17.842224,-1.0663643e-06,0.0
0.12994203,76.49921,1115.6951,0.0021939874,19.477444,4.6100467e-07,0.0
0.1972969,68.14437,1403.9205,0.00238505,40.15176,1.2107193e-07,0.0
0.16108984,76.4956,1024.9504,0.0005787611,14.410906,-7.4505806e-08,0.0
0.1046921,85.93025,1237.5864,0.0014261007,16.53886,1.6763806e-07,0.0
0.1351623,67.80551,1222.7762,-0.0015875399,33.349983,-4.2608008e-07,0.0
0.2797601,59.1732,1460.7351,0.0042067766,50.264324,-3.7252903e-07,0.0
0.21978167,81.03794,1122.2177,-0.0015845001,18.165401,8.987263e-07,0.0
0.167284,79.767555,1156.6614,0.00028826296,18.405905,-6.3329935e-07,0.0
0.31795457,74.03108,1193.2161,0.0007351339,24.723602,-2.0954758e-07,0.0
0.24938378,79.40999,1160.187,0.0013730228,18.204393,-5.052425e-07,0.0
0.20768586,55.28715,1041.8252,0.008763105,32.294292,-2.4447218e-07,0.0
0.14747629,90.54042,1366.5317,-0.002678156,21.478584,6.624032e-07,0.0
0.21815336,67.21903,863.501,0.002608344,15.263174,8.4983185e-08,0.0
0.20510705,79.29872,1064.1364,-0.0014125109,14.941187,-4.8661605e-07,0.0
0.15463696,68.04854,1154.5736,0.0007606596,28.936367,-6.3038897e-07,0.0
