epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,27,9.594971,85.18518518518519,3.7037037037037037,11.11111111111111,0.0,11.779842,4.034102,15.813944,0.0,0,0
1,31,13.425138,80.64516129032258,6.451612903225806,12.903225806451612,0.0,12.881646,2.1593075,15.040954,0.0,0,0
2,24,7.2013206,83.33333333333333,8.333333333333334,8.333333333333334,0.0,9.060654,0.70962936,9.770283,0.0,0,0
3,29,11.565844,72.41379310344827,17.24137931034483,10.344827586206897,0.0,10.366245,1.2064036,11.572649,0.0,0,0
4,34,15.907843,73.52941176470588,5.882352941176471,20.58823529411765,0.0,14.128612,1.8621011,15.990713,0.0,0,0
5,24,7.1060314,83.33333333333333,8.333333333333334,8.333333333333334,0.0,8.544261,2.0851336,10.629395,0.0,0,0
6,23,5.890856,78.26086956521739,8.695652173913043,13.043478260869565,0.0,14.190739,1.5244542,15.715193,0.0,0,0
7,29,11.866264,86.20689655172414,3.4482758620689653,10.344827586206897,0.0,12.041201,1.637105,13.678306,0.0,0,0
8,29,10.828678,68.96551724137932,6.896551724137931,24.137931034482758,0.0,16.590092,2.4718876,19.06198,0.0,0,0
9,24,6.849562,79.16666666666667,8.333333333333334,12.5,0.0,10.919175,1.0215404,11.940716,0.0,0,0
10,29,11.744532,82.75862068965517,6.896551724137931,10.344827586206897,0.0,13.313413,1.6078831,14.921296,0.0,0,0
11,33,16.14544,93.93939393939394,0.0,6.0606060606060606,0.0,6.7779207,2.22985,9.007771,0.0,0,0
12,30,12.884363,90.0,3.3333333333333335,6.666666666666667,0.0,8.441009,2.3514662,10.792475,0.0,0,0
13,37,19.48972,83.78378378378379,8.108108108108109,8.108108108108109,0.0,10.312223,1.9141937,12.226418,0.0,0,0
14,30,12.49745,83.33333333333333,6.666666666666667,10.0,0.0,13.29746,2.7702234,16.067682,0.0,0,0
15,29,11.782883,86.20689655172414,3.4482758620689653,10.344827586206897,0.0,11.028241,2.6088674,13.637109,0.0,0,0
16,33,15.495438,81.81818181818181,9.090909090909092,9.090909090909092,0.0,11.175439,1.6907486,12.866187,0.0,0,0
17,31,13.035463,74.19354838709677,9.67741935483871,16.129032258064516,0.0,14.726561,2.38339,17.109951,0.0,0,0
18,27,9.692101,81.48148148148148,7.407407407407407,11.11111111111111,0.0,12.475168,2.4963925,14.9715605,0.0,0,0
19,27,9.547943,77.77777777777777,7.407407407407407,14.814814814814815,0.0,10.9880495,2.2692094,13.257259,0.0,0,0
20,26,9.204954,88.46153846153847,3.8461538461538463,7.6923076923076925,0.0,7.7218933,2.1816323,9.903525,0.0,0,0
21,29,11.833197,82.75862068965517,6.896551724137931,10.344827586206897,0.0,9.637731,0.7325881,10.370318,0.0,0,0
