epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,31,12.522863,74.19354838709677,3.225806451612903,22.580645161290324,0.0,17.772177,2.1751053,19.947283,0.0,0,0
1,27,9.718023,81.48148148148148,7.407407407407407,11.11111111111111,0.0,14.025181,2.2099686,16.23515,0.0,0,0
2,28,10.757492,78.57142857142857,10.714285714285714,10.714285714285714,0.0,13.769961,1.3716111,15.141573,0.0,0,0
3,29,11.332073,72.41379310344827,10.344827586206897,17.24137931034483,0.0,12.791249,0.9314123,13.722662,0.0,0,0
4,25,7.7115192,84.0,8.0,8.0,0.0,10.067466,4.420579,14.488045,0.0,0,0
5,26,8.738935,80.76923076923077,7.6923076923076925,11.538461538461538,0.0,14.736138,1.7896444,16.525784,0.0,0,0
6,28,10.939402,85.71428571428571,3.5714285714285716,10.714285714285714,0.0,10.096854,2.4021213,12.498976,0.0,0,0
7,24,6.5233154,75.0,8.333333333333334,16.666666666666668,0.0,13.973325,1.5095034,15.482828,0.0,0,0
8,25,7.3185997,68.0,16.0,16.0,0.0,15.436285,2.6039922,18.040277,0.0,0,0
9,28,10.597216,75.0,14.285714285714286,10.714285714285714,0.0,12.767493,1.5736511,14.341145,0.0,0,0
10,28,10.301628,71.42857142857143,7.142857142857143,21.428571428571427,0.0,15.273482,1.5418156,16.815298,0.0,0,0
11,28,10.420403,75.0,14.285714285714286,10.714285714285714,0.0,11.193767,2.8119264,14.005693,0.0,0,0
12,22,4.8340282,81.81818181818181,4.545454545454546,13.636363636363637,0.0,14.418843,2.813435,17.232279,0.0,0,0
13,20,2.8084679,75.0,10.0,15.0,0.0,13.30735,2.4219928,15.729343,0.0,0,0
14,23,5.728281,78.26086956521739,8.695652173913043,13.043478260869565,0.0,12.560417,3.054151,15.614569,0.0,0,0
15,26,8.177591,73.07692307692308,3.8461538461538463,15.384615384615385,7.6923076923076925,14.664592,4.6063933,19.270985,0.0,0,0
16,24,6.9055395,83.33333333333333,8.333333333333334,8.333333333333334,0.0,10.270174,3.2064068,13.476581,0.0,0,0
17,24,7.074162,83.33333333333333,4.166666666666667,12.5,0.0,17.737814,1.3506151,19.088428,0.0,0,0
18,30,12.125954,73.33333333333333,10.0,16.666666666666668,0.0,12.461936,2.57202,15.033957,0.0,0,0
19,27,10.13331,85.18518518518519,7.407407407407407,7.407407407407407,0.0,11.379086,1.2452513,12.624337,0.0,0,0
20,30,11.776173,63.333333333333336,6.666666666666667,30.0,0.0,15.770032,0.5820495,16.352081,0.0,0,0
21,25,7.626377,76.0,8.0,16.0,0.0,15.199296,0.5929169,15.7922125,0.0,0,0
22,28,9.995485,71.42857142857143,10.714285714285714,17.857142857142858,0.0,15.24541,3.4752893,18.7207,0.0,0,0
23,34,15.855295,67.6470588235294,23.529411764705884,8.823529411764707,0.0,12.122231,2.147554,14.269785,0.0,0,0
24,23,5.690773,73.91304347826087,8.695652173913043,17.391304347826086,0.0,15.216013,1.2997544,16.515768,0.0,0,0
25,23,5.8210125,78.26086956521739,8.695652173913043,13.043478260869565,0.0,11.6766615,1.4472623,13.123924,0.0,0,0
26,30,13.01594,86.66666666666667,6.666666666666667,6.666666666666667,0.0,8.110148,2.1581147,10.268263,0.0,0,0
27,24,7.0082493,83.33333333333333,4.166666666666667,12.5,0.0,10.349927,1.8058957,12.155823,0.0,0,0
28,29,11.531765,79.3103448275862,6.896551724137931,13.793103448275861,0.0,13.55043,1.2892082,14.839639,0.0,0,0
29,30,12.370247,76.66666666666667,6.666666666666667,16.666666666666668,0.0,13.663629,1.3803289,15.043958,0.0,0,0
30,28,10.649698,78.57142857142857,10.714285714285714,10.714285714285714,0.0,13.048305,2.3710604,15.419365,0.0,0,0
31,36,18.4999,83.33333333333333,8.333333333333334,8.333333333333334,0.0,10.576574,1.8210068,12.397581,0.0,0,0
32,25,7.7924595,80.0,8.0,12.0,0.0,15.508776,1.2071595,16.715935,0.0,0,0
33,27,9.568243,66.66666666666667,22.22222222222222,11.11111111111111,0.0,11.818711,1.1751244,12.993835,0.0,0,0
34,20,3.3429089,85.0,5.0,10.0,0.0,10.442776,1.5813694,12.024145,0.0,0,0
35,24,7.054329,83.33333333333333,8.333333333333334,8.333333333333334,0.0,10.53757,1.9531769,12.4907465,0.0,0,0
36,28,10.555008,78.57142857142857,14.285714285714286,7.142857142857143,0.0,11.201695,3.0128675,14.214563,0.0,0,0
37,31,13.475128,83.87096774193549,6.451612903225806,9.67741935483871,0.0,11.719997,3.0031908,14.723188,0.0,0,0
38,28,10.313755,75.0,10.714285714285714,14.285714285714286,0.0,14.386558,2.1312628,16.51782,0.0,0,0
39,26,8.961653,84.61538461538461,7.6923076923076925,7.6923076923076925,0.0,10.774985,1.5638695,12.338855,0.0,0,0
40,34,16.322134,76.47058823529412,14.705882352941176,8.823529411764707,0.0,11.819197,1.9445223,13.763719,0.0,0,0
41,25,7.5704727,80.0,8.0,12.0,0.0,11.404799,2.734852,14.139651,0.0,0,0
42,30,11.643192,60.0,20.0,20.0,0.0,14.062597,2.6689546,16.731552,0.0,0,0
43,25,7.8166847,80.0,8.0,12.0,0.0,12.618296,1.9482526,14.566548,0.0,0,0
44,19,2.0309467,78.94736842105263,5.2631578947368425,15.789473684210526,0.0,13.655882,2.3463724,16.002254,0.0,0,0
45,25,7.5546722,76.0,8.0,16.0,0.0,12.669866,1.4959702,14.165836,0.0,0,0
46,25,7.6972275,76.0,12.0,12.0,0.0,12.49148,2.178974,14.670454,0.0,0,0
47,39,20.243244,76.92307692307692,5.128205128205129,17.94871794871795,0.0,13.851868,3.0667095,16.918577,0.0,0,0
48,24,6.7373695,79.16666666666667,8.333333333333334,12.5,0.0,11.816251,1.883727,13.699978,0.0,0,0
49,28,10.453749,75.0,10.714285714285714,14.285714285714286,0.0,15.106872,1.5630212,16.669893,0.0,0,0
