epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,23,6.2486076,86.95652173913044,4.3478260869565215,8.695652173913043,0.0,10.556754,1.3065249,11.863279,0.0,0,0
1,24,7.1999474,87.5,4.166666666666667,8.333333333333334,0.0,10.653244,1.4857826,12.139027,0.0,0,0
2,20,2.9690418,80.0,5.0,15.0,0.0,12.529334,2.5891187,15.118453,0.0,0,0
3,26,8.55682,76.92307692307692,7.6923076923076925,15.384615384615385,0.0,14.683534,1.3950888,16.078623,0.0,0,0
4,22,4.8685856,77.27272727272727,9.090909090909092,13.636363636363637,0.0,14.176619,1.8227187,15.999337,0.0,0,0
5,35,17.60643,82.85714285714286,8.571428571428571,8.571428571428571,0.0,9.408829,1.4181845,10.827013,0.0,0,0
6,32,14.349659,81.25,6.25,12.5,0.0,11.0330715,2.2149675,13.248039,0.0,0,0
7,24,6.3799343,70.83333333333333,12.5,16.666666666666668,0.0,13.860234,2.8168147,16.67705,0.0,0,0
8,33,15.083256,78.78787878787878,6.0606060606060606,15.151515151515152,0.0,16.359785,2.264524,18.62431,0.0,0,0
9,28,11.02338,85.71428571428571,7.142857142857143,7.142857142857143,0.0,8.560028,2.0683205,10.628348,0.0,0,0
10,25,7.6683826,80.0,8.0,12.0,0.0,14.157996,2.7420423,16.900038,0.0,0,0
11,30,12.456627,80.0,6.666666666666667,13.333333333333334,0.0,13.709899,2.168842,15.878741,0.0,0,0
12,41,23.381325,87.8048780487805,7.317073170731708,4.878048780487805,0.0,7.295547,1.4642752,8.759822,0.0,0,0
13,28,10.780758,85.71428571428571,7.142857142857143,7.142857142857143,0.0,11.972333,3.1565118,15.128845,0.0,0,0
14,27,9.611807,77.77777777777777,11.11111111111111,11.11111111111111,0.0,14.794569,1.7060962,16.500666,0.0,0,0
15,28,10.743458,82.14285714285714,7.142857142857143,10.714285714285714,0.0,14.060881,1.2879127,15.348793,0.0,0,0
16,26,8.611879,76.92307692307692,11.538461538461538,11.538461538461538,0.0,13.944409,2.34362,16.288029,0.0,0,0
17,25,8.02195,84.0,8.0,8.0,0.0,9.068131,2.5862086,11.65434,0.0,0,0
18,36,17.965828,75.0,11.11111111111111,13.88888888888889,0.0,12.889618,1.1784372,14.068055,0.0,0,0
19,32,14.555786,78.125,12.5,9.375,0.0,12.131169,1.2168639,13.348033,0.0,0,0
