epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,30,12.587488,83.33333333333333,6.666666666666667,10.0,0.0,11.804063,2.096196,13.900259,0.0,0,0
1,26,8.799662,80.76923076923077,7.6923076923076925,11.538461538461538,0.0,12.067291,2.3437932,14.411084,0.0,0,0
2,26,8.029787,57.69230769230769,26.923076923076923,15.384615384615385,0.0,14.587352,0.17236507,14.759717,0.0,0,0
3,22,4.9451103,77.27272727272727,9.090909090909092,13.636363636363637,0.0,11.168583,1.7844288,12.9530115,0.0,0,0
4,28,10.189302,78.57142857142857,3.5714285714285716,17.857142857142858,0.0,18.86139,2.60133,21.462719,0.0,0,0
5,32,14.4472275,81.25,9.375,9.375,0.0,13.183875,1.7596165,14.943492,0.0,0,0
6,36,18.444279,77.77777777777777,16.666666666666668,5.555555555555555,0.0,9.6262455,1.9836769,11.609922,0.0,0,0
7,31,13.324156,83.87096774193549,3.225806451612903,9.67741935483871,3.225806451612903,10.517635,4.5002756,15.017911,0.0,0,0
8,26,9.3988495,88.46153846153847,3.8461538461538463,7.6923076923076925,0.0,6.720283,0.84017766,7.5604606,0.0,0,0
9,29,11.005932,68.96551724137932,13.793103448275861,10.344827586206897,6.896551724137931,14.422424,4.2905054,18.712929,0.0,0,0
10,43,24.707829,79.06976744186046,9.30232558139535,11.627906976744185,0.0,10.847374,1.7957015,12.643076,0.0,0,0
11,32,14.596396,84.375,6.25,9.375,0.0,10.678884,2.5171504,13.1960335,0.0,0,0
12,29,11.333473,75.86206896551724,10.344827586206897,13.793103448275861,0.0,12.699408,2.4797428,15.179151,0.0,0,0
13,25,7.783472,80.0,12.0,8.0,0.0,10.996472,2.7736163,13.770088,0.0,0,0
14,29,11.424948,79.3103448275862,6.896551724137931,13.793103448275861,0.0,13.296258,2.1217895,15.418047,0.0,0,0
15,27,9.243568,70.37037037037037,11.11111111111111,18.51851851851852,0.0,16.188246,2.2302036,18.41845,0.0,0,0
16,29,11.522951,82.75862068965517,6.896551724137931,10.344827586206897,0.0,10.945882,2.720852,13.666734,0.0,0,0
17,27,9.510736,81.48148148148148,7.407407407407407,11.11111111111111,0.0,12.5040865,3.0941434,15.59823,0.0,0,0
18,28,11.046566,85.71428571428571,7.142857142857143,7.142857142857143,0.0,8.881468,1.1741288,10.055596,0.0,0,0
19,29,11.642252,75.86206896551724,13.793103448275861,10.344827586206897,0.0,11.941804,1.1664374,13.108241,0.0,0,0
20,34,16.35746,85.29411764705883,5.882352941176471,8.823529411764707,0.0,9.521357,2.3828092,11.904165,0.0,0,0
