epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,35,17.538063,82.85714285714286,8.571428571428571,8.571428571428571,0.0,12.06485,1.7191963,13.784046,0.0,0,0
1,27,9.867958,81.48148148148148,7.407407407407407,11.11111111111111,0.0,12.303775,1.6652863,13.969061,0.0,0,0
2,31,13.630318,83.87096774193549,6.451612903225806,9.67741935483871,0.0,9.430224,2.1028652,11.53309,0.0,0,0
3,28,10.171951,75.0,3.5714285714285716,21.428571428571427,0.0,15.266706,1.4963286,16.763035,0.0,0,0
4,23,5.717064,69.56521739130434,8.695652173913043,13.043478260869565,8.695652173913043,13.818447,3.0044951,16.822943,0.0,0,0
5,26,9.053465,88.46153846153847,3.8461538461538463,7.6923076923076925,0.0,12.156935,2.4657676,14.622703,0.0,0,0
6,35,17.334824,80.0,14.285714285714286,5.714285714285714,0.0,8.213142,3.0364673,11.24961,0.0,0,0
7,27,9.433371,77.77777777777777,7.407407407407407,14.814814814814815,0.0,11.909902,2.7277443,14.637646,0.0,0,0
8,25,7.6989784,72.0,16.0,12.0,0.0,13.371586,1.5106751,14.882261,0.0,0,0
9,22,4.609846,77.27272727272727,4.545454545454546,18.181818181818183,0.0,14.146805,1.9573036,16.104109,0.0,0,0
10,29,11.296444,79.3103448275862,6.896551724137931,13.793103448275861,0.0,12.716965,3.2790537,15.996018,0.0,0,0
11,32,13.910908,75.0,9.375,15.625,0.0,14.641891,2.3342428,16.976133,0.0,0,0
12,32,15.06073,90.625,3.125,6.25,0.0,8.409382,1.558388,9.96777,0.0,0,0
13,27,9.57126,77.77777777777777,11.11111111111111,11.11111111111111,0.0,12.079372,2.403301,14.482674,0.0,0,0
14,33,15.279076,75.75757575757575,12.121212121212121,12.121212121212121,0.0,10.718188,1.7497578,12.467946,0.0,0,0
15,42,24.66301,88.0952380952381,7.142857142857143,4.761904761904762,0.0,6.1338644,2.0485787,8.182444,0.0,0,0
16,23,5.939188,78.26086956521739,8.695652173913043,13.043478260869565,0.0,11.23359,1.7215643,12.955154,0.0,0,0
17,33,15.270542,78.78787878787878,3.0303030303030303,12.121212121212121,6.0606060606060606,13.519716,3.2982965,16.818012,0.0,0,0
18,30,12.632858,83.33333333333333,6.666666666666667,10.0,0.0,10.6824665,1.5806682,12.263135,0.0,0,0
19,24,6.617549,66.66666666666667,20.833333333333332,12.5,0.0,12.048147,1.7072346,13.755382,0.0,0,0
20,36,17.729168,75.0,5.555555555555555,19.444444444444443,0.0,14.394298,1.0770625,15.47136,0.0,0,0
21,30,11.973322,70.0,10.0,20.0,0.0,12.748056,0.94165164,13.689708,0.0,0,0
22,28,10.958141,85.71428571428571,7.142857142857143,7.142857142857143,0.0,8.587333,2.046575,10.633907,0.0,0,0
23,23,6.0399017,86.95652173913044,4.3478260869565215,8.695652173913043,0.0,9.767487,2.806712,12.574199,0.0,0,0
24,37,19.433739,81.08108108108108,10.81081081081081,8.108108108108109,0.0,10.266468,1.4515935,11.718061,0.0,0,0
25,36,17.75507,66.66666666666667,22.22222222222222,11.11111111111111,0.0,11.971687,2.6160276,14.587715,0.0,0,0
26,32,15.10685,84.375,9.375,6.25,0.0,8.319152,1.0000776,9.319229,0.0,0,0
27,29,11.770512,82.75862068965517,6.896551724137931,10.344827586206897,0.0,12.373861,1.3874881,13.76135,0.0,0,0
28,33,14.968264,69.6969696969697,18.181818181818183,12.121212121212121,0.0,14.368807,1.4299009,15.798708,0.0,0,0
29,26,8.586622,76.92307692307692,7.6923076923076925,15.384615384615385,0.0,11.22575,1.0072986,12.233048,0.0,0,0
30,28,10.625902,78.57142857142857,10.714285714285714,7.142857142857143,3.5714285714285716,9.971163,3.4397352,13.410898,0.0,0,0
31,41,21.860313,70.73170731707317,4.878048780487805,24.390243902439025,0.0,15.653977,2.4809878,18.134966,0.0,0,0
32,36,17.989315,75.0,13.88888888888889,11.11111111111111,0.0,13.239271,1.932236,15.171507,0.0,0,0
33,28,10.917677,85.71428571428571,7.142857142857143,7.142857142857143,0.0,11.662897,2.0999448,13.762842,0.0,0,0
34,28,10.60397,78.57142857142857,10.714285714285714,10.714285714285714,0.0,12.266158,2.415327,14.681485,0.0,0,0
35,28,10.769121,82.14285714285714,7.142857142857143,10.714285714285714,0.0,12.063726,1.6779411,13.741668,0.0,0,0
36,40,22.246147,77.5,12.5,10.0,0.0,9.343331,1.2573225,10.600654,0.0,0,0
37,30,12.951603,86.66666666666667,3.3333333333333335,10.0,0.0,12.917755,1.2727398,14.190495,0.0,0,0
38,31,13.416225,74.19354838709677,12.903225806451612,12.903225806451612,0.0,10.147964,1.7129878,11.860951,0.0,0,0
39,43,24.705307,79.06976744186046,13.953488372093023,6.976744186046512,0.0,10.955372,2.4750075,13.43038,0.0,0,0
40,27,9.216801,74.07407407407408,11.11111111111111,14.814814814814815,0.0,14.8806,2.52414,17.40474,0.0,0,0
41,30,12.486408,80.0,10.0,10.0,0.0,11.907398,2.040372,13.94777,0.0,0,0
42,35,17.076511,80.0,8.571428571428571,11.428571428571429,0.0,14.142962,2.6406853,16.783648,0.0,0,0
43,32,14.41639,81.25,9.375,9.375,0.0,9.660747,2.940268,12.601015,0.0,0,0
44,35,16.969662,77.14285714285714,14.285714285714286,8.571428571428571,0.0,11.618034,2.90746,14.525495,0.0,0,0
45,34,16.120064,79.41176470588235,11.764705882352942,8.823529411764707,0.0,11.561209,3.609629,15.170837,0.0,0,0
46,31,12.771198,74.19354838709677,6.451612903225806,19.35483870967742,0.0,15.892881,3.0199487,18.91283,0.0,0,0
47,39,21.34121,84.61538461538461,5.128205128205129,10.256410256410257,0.0,10.862737,2.0766795,12.939416,0.0,0,0
48,25,7.385437,76.0,8.0,16.0,0.0,14.080039,3.192429,17.272469,0.0,0,0
49,27,9.545435,77.77777777777777,7.407407407407407,14.814814814814815,0.0,14.355163,1.604781,15.959944,0.0,0,0
50,31,13.758957,87.09677419354838,3.225806451612903,9.67741935483871,0.0,10.00817,2.6076055,12.615776,0.0,0,0
51,30,12.472059,76.66666666666667,13.333333333333334,10.0,0.0,12.652774,2.171313,14.824087,0.0,0,0
52,27,9.980572,85.18518518518519,7.407407407407407,7.407407407407407,0.0,9.320368,2.3480086,11.668377,0.0,0,0
53,36,18.69075,80.55555555555556,11.11111111111111,8.333333333333334,0.0,9.991919,0.9133441,10.905263,0.0,0,0
54,37,19.309074,81.08108108108108,10.81081081081081,8.108108108108109,0.0,10.034104,1.8313553,11.865459,0.0,0,0
