epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,31,13.675802,83.87096774193549,9.67741935483871,6.451612903225806,0.0,8.41696,3.100937,11.517897,0.0,0,0
1,28,9.969482,75.0,7.142857142857143,17.857142857142858,0.0,14.438965,2.7859104,17.224874,0.0,0,0
2,35,17.45055,80.0,11.428571428571429,8.571428571428571,0.0,9.878033,2.158711,12.036743,0.0,0,0
3,30,12.13447,73.33333333333333,10.0,16.666666666666668,0.0,15.978566,1.8286356,17.807201,0.0,0,0
4,34,16.530603,85.29411764705883,5.882352941176471,8.823529411764707,0.0,11.553617,2.4753764,14.028993,0.0,0,0
5,37,19.394127,78.37837837837837,13.513513513513514,8.108108108108109,0.0,11.020563,1.5096078,12.53017,0.0,0,0
6,40,21.850023,77.5,15.0,7.5,0.0,10.920924,2.5687027,13.489627,0.0,0,0
7,25,7.853838,80.0,8.0,12.0,0.0,15.593102,1.5685635,17.161667,0.0,0,0
8,32,14.897888,81.25,15.625,3.125,0.0,6.5329046,2.197416,8.730321,0.0,0,0
9,34,16.454582,82.3529411764706,8.823529411764707,8.823529411764707,0.0,11.478207,2.4965975,13.974804,0.0,0,0
10,37,18.690468,81.08108108108108,10.81081081081081,8.108108108108109,0.0,14.066434,4.0095124,18.075947,0.0,0,0
11,41,22.76968,78.04878048780488,14.634146341463415,7.317073170731708,0.0,10.097341,1.6044154,11.701756,0.0,0,0
12,32,14.314004,84.375,6.25,9.375,0.0,15.187563,3.044606,18.232168,0.0,0,0
13,31,13.326651,74.19354838709677,16.129032258064516,9.67741935483871,0.0,11.922212,2.2670128,14.189224,0.0,0,0
14,27,9.142794,74.07407407407408,7.407407407407407,18.51851851851852,0.0,17.869322,1.7039909,19.573313,0.0,0,0
15,30,12.287504,76.66666666666667,6.666666666666667,16.666666666666668,0.0,13.648717,1.7871608,15.435878,0.0,0,0
16,25,7.6238556,72.0,16.0,12.0,0.0,12.333519,2.1340692,14.467588,0.0,0,0
17,35,17.490383,88.57142857142857,5.714285714285714,5.714285714285714,0.0,9.675812,2.5535257,12.229338,0.0,0,0
18,27,9.446346,77.77777777777777,11.11111111111111,11.11111111111111,0.0,12.258492,2.991202,15.249695,0.0,0,0
19,28,10.64217,78.57142857142857,10.714285714285714,10.714285714285714,0.0,14.841356,1.4167187,16.258076,0.0,0,0
20,30,12.792881,86.66666666666667,6.666666666666667,6.666666666666667,0.0,10.163834,2.8606489,13.024483,0.0,0,0
21,31,13.753344,80.64516129032258,9.67741935483871,9.67741935483871,0.0,9.327075,1.3821486,10.709224,0.0,0,0
22,36,17.183468,66.66666666666667,13.88888888888889,19.444444444444443,0.0,15.630247,1.3373328,16.96758,0.0,0,0
23,38,20.317627,86.84210526315789,5.2631578947368425,7.894736842105263,0.0,9.241468,2.944771,12.186239,0.0,0,0
24,35,17.088905,82.85714285714286,8.571428571428571,8.571428571428571,0.0,11.393953,3.3189123,14.712866,0.0,0,0
25,34,15.978085,79.41176470588235,8.823529411764707,11.764705882352942,0.0,12.256899,2.970274,15.227173,0.0,0,0
26,33,14.776516,75.75757575757575,6.0606060606060606,18.181818181818183,0.0,13.1901,2.8203373,16.010437,0.0,0,0
27,26,8.931477,84.61538461538461,3.8461538461538463,11.538461538461538,0.0,9.638092,1.5156878,11.15378,0.0,0,0
28,33,14.917294,75.75757575757575,6.0606060606060606,18.181818181818183,0.0,14.40465,0.9347202,15.33937,0.0,0,0
29,26,8.99173,84.61538461538461,3.8461538461538463,11.538461538461538,0.0,11.65004,1.4047859,13.054826,0.0,0,0
30,25,7.871435,84.0,4.0,12.0,0.0,10.853016,2.2583435,13.11136,0.0,0,0
31,33,15.413986,84.84848484848484,6.0606060606060606,9.090909090909092,0.0,12.126856,3.2805548,15.407411,0.0,0,0
32,33,15.665333,81.81818181818181,6.0606060606060606,12.121212121212121,0.0,11.214658,0.76811945,11.982778,0.0,0,0
33,20,3.1650677,85.0,5.0,10.0,0.0,12.744178,2.4788053,15.222983,0.0,0,0
34,30,12.581806,86.66666666666667,3.3333333333333335,10.0,0.0,9.996348,2.9409122,12.937261,0.0,0,0
35,28,11.053333,85.71428571428571,7.142857142857143,7.142857142857143,0.0,9.130348,1.9050376,11.035386,0.0,0,0
36,36,17.600086,69.44444444444444,11.11111111111111,19.444444444444443,0.0,14.871694,1.2614341,16.133127,0.0,0,0
37,36,18.771744,86.11111111111111,5.555555555555555,8.333333333333334,0.0,8.1084175,1.8732134,9.981631,0.0,0,0
38,44,25.483826,72.72727272727273,20.454545454545453,6.818181818181818,0.0,9.821644,2.6984897,12.520134,0.0,0,0
39,32,14.864264,84.375,6.25,9.375,0.0,8.519947,1.4069226,9.926869,0.0,0,0
