epi,t,reward,normo,hypo,sev_hypo,hyper,lgbi,hgbi,ri,sev_hyper,aBGP_rmse,cBGP_rmse
0,29,11.820776,79.3103448275862,10.344827586206897,10.344827586206897,0.0,11.80567,1.4555975,13.261268,0.0,0,0
1,31,13.639751,80.64516129032258,6.451612903225806,12.903225806451612,0.0,10.984271,1.1986128,12.182884,0.0,0,0
2,27,9.322197,74.07407407407408,11.11111111111111,14.814814814814815,0.0,13.793704,2.6914113,16.485115,0.0,0,0
3,27,9.89212,85.18518518518519,7.407407407407407,7.407407407407407,0.0,10.878937,2.2657297,13.144667,0.0,0,0
4,24,6.866167,79.16666666666667,8.333333333333334,12.5,0.0,12.152799,2.1427543,14.295553,0.0,0,0
5,32,14.622741,81.25,9.375,9.375,0.0,10.83579,1.841642,12.677432,0.0,0,0
6,27,9.827116,85.18518518518519,7.407407407407407,7.407407407407407,0.0,10.218372,2.6026182,12.820991,0.0,0,0
7,33,15.386665,78.78787878787878,12.121212121212121,9.090909090909092,0.0,10.950936,1.9548802,12.905817,0.0,0,0
8,35,16.687265,77.14285714285714,8.571428571428571,14.285714285714286,0.0,13.416053,3.882418,17.298471,0.0,0,0
9,22,5.169426,81.81818181818181,9.090909090909092,9.090909090909092,0.0,9.63773,1.3819685,11.019698,0.0,0,0
10,34,16.235025,82.3529411764706,8.823529411764707,8.823529411764707,0.0,11.449697,3.5096176,14.959314,0.0,0,0
11,30,12.037632,76.66666666666667,6.666666666666667,16.666666666666668,0.0,12.654604,2.9678621,15.622466,0.0,0,0
12,30,11.62977,70.0,6.666666666666667,23.333333333333332,0.0,14.350933,3.2490675,17.6,0.0,0,0
13,36,17.741459,80.55555555555556,2.7777777777777777,16.666666666666668,0.0,19.644264,2.5960107,22.240274,0.0,0,0
14,33,15.155247,78.78787878787878,9.090909090909092,12.121212121212121,0.0,13.643196,2.8030157,16.446213,0.0,0,0
15,22,5.1198177,81.81818181818181,4.545454545454546,13.636363636363637,0.0,15.749091,1.0620697,16.811161,0.0,0,0
16,31,13.601969,77.41935483870968,12.903225806451612,9.67741935483871,0.0,14.920212,1.3681049,16.288317,0.0,0,0
17,31,13.239498,70.96774193548387,19.35483870967742,9.67741935483871,0.0,10.268368,3.3244798,13.592848,0.0,0,0
18,29,11.424715,75.86206896551724,10.344827586206897,13.793103448275861,0.0,12.7203045,1.8928039,14.613109,0.0,0,0
19,33,15.778143,87.87878787878788,6.0606060606060606,6.0606060606060606,0.0,6.873035,2.0795846,8.95262,0.0,0,0
20,28,10.55681,75.0,14.285714285714286,10.714285714285714,0.0,12.133636,2.2703516,14.403988,0.0,0,0
21,27,9.81373,81.48148148148148,7.407407407407407,11.11111111111111,0.0,11.425256,0.58851576,12.013771,0.0,0,0
22,31,13.03776,74.19354838709677,6.451612903225806,19.35483870967742,0.0,14.772546,1.6181498,16.390696,0.0,0,0
23,36,18.172058,80.55555555555556,11.11111111111111,8.333333333333334,0.0,13.157444,3.0160043,16.173449,0.0,0,0
24,34,15.902641,76.47058823529412,11.764705882352942,11.764705882352942,0.0,13.081523,2.1402545,15.221777,0.0,0,0
25,34,16.506767,76.47058823529412,17.647058823529413,5.882352941176471,0.0,11.556763,1.7719082,13.3286705,0.0,0,0
26,30,12.117844,73.33333333333333,6.666666666666667,20.0,0.0,15.086668,1.7760744,16.862743,0.0,0,0
27,31,13.644756,87.09677419354838,3.225806451612903,9.67741935483871,0.0,9.257794,2.5909967,11.848791,0.0,0,0
28,33,14.965,75.75757575757575,9.090909090909092,15.151515151515152,0.0,14.92915,0.9810615,15.910212,0.0,0,0
29,32,14.40321,81.25,9.375,9.375,0.0,15.294769,2.615014,17.909782,0.0,0,0
30,21,4.035383,80.95238095238095,4.761904761904762,14.285714285714286,0.0,12.021773,2.1453416,14.167115,0.0,0,0
31,30,12.672287,86.66666666666667,3.3333333333333335,10.0,0.0,8.8014145,2.9802952,11.78171,0.0,0,0
32,27,9.384808,74.07407407407408,11.11111111111111,14.814814814814815,0.0,12.636267,1.7484338,14.384701,0.0,0,0
33,21,3.735302,66.66666666666667,19.047619047619047,14.285714285714286,0.0,14.26181,0.77262014,15.0344305,0.0,0,0
34,40,22.546581,82.5,10.0,7.5,0.0,15.028369,1.1061665,16.134535,0.0,0,0
35,25,7.833233,80.0,8.0,12.0,0.0,11.761179,1.8175129,13.5786915,0.0,0,0
36,35,17.028313,80.0,5.714285714285714,14.285714285714286,0.0,15.376362,1.602081,16.978443,0.0,0,0
37,34,16.082878,76.47058823529412,11.764705882352942,11.764705882352942,0.0,11.060504,2.4579945,13.518498,0.0,0,0
38,26,8.481482,69.23076923076923,19.23076923076923,11.538461538461538,0.0,12.50604,2.8501775,15.356217,0.0,0,0
